Date,SWDA.L,XLK,IAU,BIL
2023-02-15,,,,
2023-02-16,,,,
2023-02-17,,,,
2023-02-20,,,,
2023-02-21,,,,
2023-02-22,,,,
2023-02-23,,,,
2023-02-24,,,,
2023-02-27,,,,
2023-02-28,,,,
2023-03-01,0.22408133,0.13575212,0.39016655,0.25000000
2023-03-02,,,,
2023-03-03,,,,
2023-03-06,,,,
2023-03-07,,,,
2023-03-08,,,,
2023-03-09,,,,
2023-03-10,,,,
2023-03-13,,,,
2023-03-14,,,,
2023-03-15,,,,
2023-03-16,,,,
2023-03-17,,,,
2023-03-20,,,,
2023-03-21,,,,
2023-03-22,,,,
2023-03-23,,,,
2023-03-24,,,,
2023-03-27,,,,
2023-03-28,,,,
2023-03-29,,,,
2023-03-30,,,,
2023-03-31,,,,
2023-04-03,0.46467674,0.09693708,0.26338617,0.17500001
2023-04-04,,,,
2023-04-05,,,,
2023-04-06,,,,
2023-04-10,,,,
2023-04-11,,,,
2023-04-12,,,,
2023-04-13,,,,
2023-04-14,,,,
2023-04-17,,,,
2023-04-18,,,,
2023-04-19,,,,
2023-04-20,,,,
2023-04-21,,,,
2023-04-24,,,,
2023-04-25,,,,
2023-04-26,,,,
2023-04-27,,,,
2023-04-28,,,,
2023-05-01,0.16688978,0.09614425,0.56196596,0.17500000
2023-05-02,,,,
2023-05-03,,,,
2023-05-04,,,,
2023-05-05,,,,
2023-05-08,,,,
2023-05-09,,,,
2023-05-10,,,,
2023-05-11,,,,
2023-05-12,,,,
2023-05-15,,,,
2023-05-16,,,,
2023-05-17,,,,
2023-05-18,,,,
2023-05-19,,,,
2023-05-22,,,,
2023-05-23,,,,
2023-05-24,,,,
2023-05-25,,,,
2023-05-26,,,,
2023-05-30,,,,
2023-05-31,,,,
2023-06-01,0.16828100,0.09756287,0.55915611,0.17500002
2023-06-02,,,,
2023-06-05,,,,
2023-06-06,,,,
2023-06-07,,,,
2023-06-08,,,,
2023-06-09,,,,
2023-06-12,,,,
2023-06-13,,,,
2023-06-14,,,,
2023-06-15,,,,
2023-06-16,,,,
2023-06-19,,,,
2023-06-20,,,,
2023-06-21,,,,
2023-06-22,,,,
2023-06-23,,,,
2023-06-26,,,,
2023-06-27,,,,
2023-06-28,,,,
2023-06-29,,,,
2023-06-30,,,,
2023-07-03,0.16960696,0.09738794,0.55800508,0.17500002
2023-07-04,,,,
2023-07-05,,,,
2023-07-06,,,,
2023-07-07,,,,
2023-07-10,,,,
2023-07-11,,,,
2023-07-12,,,,
2023-07-13,,,,
2023-07-14,,,,
2023-07-17,,,,
2023-07-18,,,,
2023-07-19,,,,
2023-07-20,,,,
2023-07-21,,,,
2023-07-24,,,,
2023-07-25,,,,
2023-07-26,,,,
2023-07-27,,,,
2023-07-28,,,,
2023-07-31,,,,
2023-08-01,0.16408840,0.09379273,0.26713243,0.47498644
2023-08-02,,,,
2023-08-03,,,,
2023-08-04,,,,
2023-08-07,,,,
2023-08-08,,,,
2023-08-09,,,,
2023-08-10,,,,
2023-08-11,,,,
2023-08-14,,,,
2023-08-15,,,,
2023-08-16,,,,
2023-08-17,,,,
2023-08-18,,,,
2023-08-21,,,,
2023-08-22,,,,
2023-08-23,,,,
2023-08-24,,,,
2023-08-25,,,,
2023-08-28,,,,
2023-08-29,,,,
2023-08-30,,,,
2023-08-31,,,,
2023-09-01,0.16396822,0.11672454,0.48700542,0.23230182
2023-09-04,,,,
2023-09-05,,,,
2023-09-06,,,,
2023-09-07,,,,
2023-09-08,,,,
2023-09-11,,,,
2023-09-12,,,,
2023-09-13,,,,
2023-09-14,,,,
2023-09-15,,,,
2023-09-18,,,,
2023-09-19,,,,
2023-09-20,,,,
2023-09-21,,,,
2023-09-22,,,,
2023-09-25,,,,
2023-09-26,,,,
2023-09-27,,,,
2023-09-28,,,,
2023-09-29,,,,
2023-10-02,0.16402708,0.09438409,0.51293090,0.22865793
2023-10-03,,,,
2023-10-04,,,,
2023-10-05,,,,
2023-10-06,,,,
2023-10-09,,,,
2023-10-10,,,,
2023-10-11,,,,
2023-10-12,,,,
2023-10-13,,,,
2023-10-16,,,,
2023-10-17,,,,
2023-10-18,,,,
2023-10-19,,,,
2023-10-20,,,,
2023-10-23,,,,
2023-10-24,,,,
2023-10-25,,,,
2023-10-26,,,,
2023-10-27,,,,
2023-10-30,,,,
2023-10-31,,,,
2023-11-01,0.16174442,0.10296569,0.32769943,0.40759046
2023-11-02,,,,
2023-11-03,,,,
2023-11-06,,,,
2023-11-07,,,,
2023-11-08,,,,
2023-11-09,,,,
2023-11-10,,,,
2023-11-13,,,,
2023-11-14,,,,
2023-11-15,,,,
2023-11-16,,,,
2023-11-17,,,,
2023-11-20,,,,
2023-11-21,,,,
2023-11-22,,,,
2023-11-23,,,,
2023-11-24,,,,
2023-11-27,,,,
2023-11-28,,,,
2023-11-29,,,,
2023-11-30,,,,
2023-12-01,0.38516198,0.13085309,0.30898476,0.17500017
2023-12-04,,,,
2023-12-05,,,,
2023-12-06,,,,
2023-12-07,,,,
2023-12-08,,,,
2023-12-11,,,,
2023-12-12,,,,
2023-12-13,,,,
2023-12-14,,,,
2023-12-15,,,,
2023-12-18,,,,
2023-12-19,,,,
2023-12-20,,,,
2023-12-21,,,,
2023-12-22,,,,
2023-12-26,,,,
2023-12-27,,,,
2023-12-28,,,,
2023-12-29,,,,
2024-01-02,0.46021611,0.09215102,0.27263287,0.17500000
2024-01-03,,,,
2024-01-04,,,,
2024-01-05,,,,
2024-01-08,,,,
2024-01-09,,,,
2024-01-10,,,,
2024-01-11,,,,
2024-01-12,,,,
2024-01-15,,,,
2024-01-16,,,,
2024-01-17,,,,
2024-01-18,,,,
2024-01-19,,,,
2024-01-22,,,,
2024-01-23,,,,
2024-01-24,,,,
2024-01-25,,,,
2024-01-26,,,,
2024-01-29,,,,
2024-01-30,,,,
2024-01-31,,,,
2024-02-01,0.23854431,0.09164096,0.43178578,0.23802895
2024-02-02,,,,
2024-02-05,,,,
2024-02-06,,,,
2024-02-07,,,,
2024-02-08,,,,
2024-02-09,,,,
2024-02-12,,,,
2024-02-13,,,,
2024-02-14,,,,
2024-02-15,,,,
2024-02-16,,,,
2024-02-19,,,,
2024-02-20,,,,
2024-02-21,,,,
2024-02-22,,,,
2024-02-23,,,,
2024-02-26,,,,
2024-02-27,,,,
2024-02-28,,,,
2024-02-29,,,,
2024-03-01,0.26022172,0.12031703,0.44446122,0.17500003
2024-03-04,,,,
2024-03-05,,,,
2024-03-06,,,,
2024-03-07,,,,
2024-03-08,,,,
2024-03-11,,,,
2024-03-12,,,,
2024-03-13,,,,
2024-03-14,,,,
2024-03-15,,,,
2024-03-18,,,,
2024-03-19,,,,
2024-03-20,,,,
2024-03-21,,,,
2024-03-22,,,,
2024-03-25,,,,
2024-03-26,,,,
2024-03-27,,,,
2024-03-28,,,,
2024-04-01,0.24886924,0.12400778,0.45212297,0.17500002
2024-04-02,,,,
2024-04-03,,,,
2024-04-04,,,,
2024-04-05,,,,
2024-04-08,,,,
2024-04-09,,,,
2024-04-10,,,,
2024-04-11,,,,
2024-04-12,,,,
2024-04-15,,,,
2024-04-16,,,,
2024-04-17,,,,
2024-04-18,,,,
2024-04-19,,,,
2024-04-22,,,,
2024-04-23,,,,
2024-04-24,,,,
2024-04-25,,,,
2024-04-26,,,,
2024-04-29,,,,
2024-04-30,,,,
2024-05-01,0.38418743,0.09168458,0.34912794,0.17500005
2024-05-02,,,,
2024-05-03,,,,
2024-05-06,,,,
2024-05-07,,,,
2024-05-08,,,,
2024-05-09,,,,
2024-05-10,,,,
2024-05-13,,,,
2024-05-14,,,,
2024-05-15,,,,
2024-05-16,,,,
2024-05-17,,,,
2024-05-20,,,,
2024-05-21,,,,
2024-05-22,,,,
2024-05-23,,,,
2024-05-24,,,,
2024-05-28,,,,
2024-05-29,,,,
2024-05-30,,,,
2024-05-31,,,,
2024-06-03,0.34110943,0.09063621,0.39325433,0.17500003
2024-06-04,,,,
2024-06-05,,,,
2024-06-06,,,,
2024-06-07,,,,
2024-06-10,,,,
2024-06-11,,,,
2024-06-12,,,,
2024-06-13,,,,
2024-06-14,,,,
2024-06-17,,,,
2024-06-18,,,,
2024-06-19,,,,
2024-06-20,,,,
2024-06-21,,,,
2024-06-24,,,,
2024-06-25,,,,
2024-06-26,,,,
2024-06-27,,,,
2024-06-28,,,,
2024-07-01,0.46109210,0.09222165,0.27168624,0.17500001
2024-07-02,,,,
2024-07-03,,,,
2024-07-04,,,,
2024-07-05,,,,
2024-07-08,,,,
2024-07-09,,,,
2024-07-10,,,,
2024-07-11,,,,
2024-07-12,,,,
2024-07-15,,,,
2024-07-16,,,,
2024-07-17,,,,
2024-07-18,,,,
2024-07-19,,,,
2024-07-22,,,,
2024-07-23,,,,
2024-07-24,,,,
2024-07-25,,,,
2024-07-26,,,,
2024-07-29,,,,
2024-07-30,,,,
2024-07-31,,,,
2024-08-01,0.40186334,0.14698499,0.27615166,0.17500001
2024-08-02,,,,
2024-08-05,,,,
2024-08-06,,,,
2024-08-07,,,,
2024-08-08,,,,
2024-08-09,,,,
2024-08-12,,,,
2024-08-13,,,,
2024-08-14,,,,
2024-08-15,,,,
2024-08-16,,,,
2024-08-19,,,,
2024-08-20,,,,
2024-08-21,,,,
2024-08-22,,,,
2024-08-23,,,,
2024-08-26,,,,
2024-08-27,,,,
2024-08-28,,,,
2024-08-29,,,,
2024-08-30,,,,
2024-09-02,0.26270230,0.13273523,0.42956244,0.17500004
2024-09-03,,,,
2024-09-04,,,,
2024-09-05,,,,
2024-09-06,,,,
2024-09-09,,,,
2024-09-10,,,,
2024-09-11,,,,
2024-09-12,,,,
2024-09-13,,,,
2024-09-16,,,,
2024-09-17,,,,
2024-09-18,,,,
2024-09-19,,,,
2024-09-20,,,,
2024-09-23,,,,
2024-09-24,,,,
2024-09-25,,,,
2024-09-26,,,,
2024-09-27,,,,
2024-09-30,,,,
2024-10-01,0.45448557,0.08796909,0.28254534,0.17500001
2024-10-02,,,,
2024-10-03,,,,
2024-10-04,,,,
2024-10-07,,,,
2024-10-08,,,,
2024-10-09,,,,
2024-10-10,,,,
2024-10-11,,,,
2024-10-14,,,,
2024-10-15,,,,
2024-10-16,,,,
2024-10-17,,,,
2024-10-18,,,,
2024-10-21,,,,
2024-10-22,,,,
2024-10-23,,,,
2024-10-24,,,,
2024-10-25,,,,
2024-10-28,,,,
2024-10-29,,,,
2024-10-30,,,,
2024-10-31,,,,
2024-11-01,0.20681328,0.14929020,0.38222231,0.26167422
2024-11-04,,,,
2024-11-05,,,,
2024-11-06,,,,
2024-11-07,,,,
2024-11-08,,,,
2024-11-11,,,,
2024-11-12,,,,
2024-11-13,,,,
2024-11-14,,,,
2024-11-15,,,,
2024-11-18,,,,
2024-11-19,,,,
2024-11-20,,,,
2024-11-21,,,,
2024-11-22,,,,
2024-11-25,,,,
2024-11-26,,,,
2024-11-27,,,,
2024-11-28,,,,
2024-11-29,,,,
2024-12-02,0.34262117,0.13319100,0.34918782,0.17500000
2024-12-03,,,,
2024-12-04,,,,
2024-12-05,,,,
2024-12-06,,,,
2024-12-09,,,,
2024-12-10,,,,
2024-12-11,,,,
2024-12-12,,,,
2024-12-13,,,,
2024-12-16,,,,
2024-12-17,,,,
2024-12-18,,,,
2024-12-19,,,,
2024-12-20,,,,
2024-12-23,,,,
2024-12-24,,,,
2024-12-26,,,,
2024-12-27,,,,
2024-12-30,,,,
2024-12-31,,,,
2025-01-02,0.23424609,0.16229713,0.42845667,0.17500011
2025-01-03,,,,
2025-01-06,,,,
2025-01-07,,,,
2025-01-08,,,,
2025-01-09,,,,
2025-01-10,,,,
2025-01-13,,,,
2025-01-14,,,,
2025-01-15,,,,
2025-01-16,,,,
2025-01-17,,,,
2025-01-20,,,,
2025-01-21,,,,
2025-01-22,,,,
2025-01-23,,,,
2025-01-24,,,,
2025-01-27,,,,
2025-01-28,,,,
2025-01-29,,,,
2025-01-30,,,,
2025-01-31,,,,
2025-02-03,0.46290698,0.08737408,0.27471894,0.17500000
2025-02-04,,,,
2025-02-05,,,,
2025-02-06,,,,
2025-02-07,,,,
2025-02-10,,,,
2025-02-11,,,,
2025-02-12,,,,
2025-02-13,,,,
2025-02-14,,,,
2025-02-17,,,,
2025-02-18,,,,
2025-02-19,,,,
2025-02-20,,,,
2025-02-21,,,,
2025-02-24,,,,
2025-02-25,,,,
2025-02-26,,,,
2025-02-27,,,,
2025-02-28,,,,
2025-03-03,0.32265799,0.13180523,0.37053674,0.17500004
2025-03-04,,,,
2025-03-05,,,,
2025-03-06,,,,
2025-03-07,,,,
2025-03-10,,,,
2025-03-11,,,,
2025-03-12,,,,
2025-03-13,,,,
2025-03-14,,,,
2025-03-17,,,,
2025-03-18,,,,
2025-03-19,,,,
2025-03-20,,,,
2025-03-21,,,,
2025-03-24,,,,
2025-03-25,,,,
2025-03-26,,,,
2025-03-27,,,,
2025-03-28,,,,
2025-03-31,,,,
2025-04-01,0.15920527,0.14914794,0.50715186,0.18449493
2025-04-02,,,,
2025-04-03,,,,
2025-04-04,,,,
2025-04-07,,,,
2025-04-08,,,,
2025-04-09,,,,
2025-04-10,,,,
2025-04-11,,,,
2025-04-14,,,,
2025-04-15,,,,
2025-04-16,,,,
2025-04-17,,,,
2025-04-21,,,,
2025-04-22,,,,
2025-04-23,,,,
2025-04-24,,,,
2025-04-25,,,,
2025-04-28,,,,
2025-04-29,,,,
2025-04-30,,,,
2025-05-01,0.15253455,0.08887882,0.49931345,0.25927318
2025-05-02,,,,
2025-05-05,,,,
2025-05-06,,,,
2025-05-07,,,,
2025-05-08,,,,
2025-05-09,,,,
2025-05-12,,,,
2025-05-13,,,,
2025-05-14,,,,
2025-05-15,,,,
2025-05-16,,,,
2025-05-19,,,,
2025-05-20,,,,
2025-05-21,,,,
2025-05-22,,,,
2025-05-23,,,,
2025-05-27,,,,
2025-05-28,,,,
2025-05-29,,,,
2025-05-30,,,,
2025-06-02,0.16417813,0.09270708,0.53894235,0.20417244
2025-06-03,,,,
2025-06-04,,,,
2025-06-05,,,,
2025-06-06,,,,
2025-06-09,,,,
2025-06-10,,,,
2025-06-11,,,,
2025-06-12,,,,
2025-06-13,,,,
2025-06-16,,,,
2025-06-17,,,,
2025-06-18,,,,
2025-06-19,,,,
2025-06-20,,,,
2025-06-23,,,,
2025-06-24,,,,
2025-06-25,,,,
2025-06-26,,,,
2025-06-27,,,,
2025-06-30,,,,
2025-07-01,0.23486481,0.13280374,0.38233145,0.25000000
2025-07-02,,,,
2025-07-03,,,,
2025-07-04,,,,
2025-07-07,,,,
2025-07-08,,,,
2025-07-09,,,,
2025-07-10,,,,
2025-07-11,,,,
2025-07-14,,,,
2025-07-15,,,,
2025-07-16,,,,
2025-07-17,,,,
2025-07-18,,,,
2025-07-21,,,,
2025-07-22,,,,
2025-07-23,,,,
2025-07-24,,,,
2025-07-25,,,,
2025-07-28,,,,
2025-07-29,,,,
2025-07-30,,,,
2025-07-31,,,,
2025-08-01,0.31383124,0.24089918,0.27026951,0.17500006
2025-08-04,,,,
2025-08-05,,,,
2025-08-06,,,,
2025-08-07,,,,
2025-08-08,,,,
2025-08-11,,,,
2025-08-12,,,,
2025-08-13,,,,
2025-08-14,,,,
2025-08-15,,,,
2025-08-18,,,,
2025-08-19,,,,
2025-08-20,,,,
2025-08-21,,,,
2025-08-22,,,,
2025-08-25,,,,
2025-08-26,,,,
2025-08-27,,,,
2025-08-28,,,,
2025-08-29,,,,
2025-09-01,0.23596772,0.32374173,0.26529055,0.17500000
2025-09-02,,,,
2025-09-03,,,,
2025-09-04,,,,
2025-09-05,,,,
2025-09-08,,,,
2025-09-09,,,,
2025-09-10,,,,
2025-09-11,,,,
2025-09-12,,,,
2025-09-15,,,,
2025-09-16,,,,
2025-09-17,,,,
2025-09-18,,,,
2025-09-19,,,,
2025-09-22,,,,
2025-09-23,,,,
2025-09-24,,,,
2025-09-25,,,,
2025-09-26,,,,
2025-09-29,,,,
2025-09-30,,,,
2025-10-01,0.16915862,0.14502128,0.51081980,0.17500030
2025-10-02,,,,
2025-10-03,,,,
2025-10-06,,,,
2025-10-07,,,,
2025-10-08,,,,
2025-10-09,,,,
2025-10-10,,,,
2025-10-13,,,,
2025-10-14,,,,
2025-10-15,,,,
2025-10-16,,,,
2025-10-17,,,,
2025-10-20,,,,
2025-10-21,,,,
2025-10-22,,,,
2025-10-23,,,,
2025-10-24,,,,
2025-10-27,,,,
2025-10-28,,,,
2025-10-29,,,,
2025-10-30,,,,
2025-10-31,,,,
2025-11-03,0.30834243,0.11049197,0.40616558,0.17500001
2025-11-04,,,,
2025-11-05,,,,
2025-11-06,,,,
2025-11-07,,,,
2025-11-10,,,,
2025-11-11,,,,
2025-11-12,,,,
2025-11-13,,,,
2025-11-14,,,,
2025-11-17,,,,
2025-11-18,,,,
2025-11-19,,,,
2025-11-20,,,,
2025-11-21,,,,
2025-11-24,,,,
2025-11-25,,,,
2025-11-26,,,,
2025-11-27,,,,
2025-11-28,,,,
2025-12-01,0.26365773,0.28940112,0.27194111,0.17500004
2025-12-02,,,,
2025-12-03,,,,
2025-12-04,,,,
2025-12-05,,,,
2025-12-08,,,,
2025-12-09,,,,
2025-12-10,,,,
2025-12-11,,,,
2025-12-12,,,,
2025-12-15,,,,
2025-12-16,,,,
2025-12-17,,,,
2025-12-18,,,,
2025-12-19,,,,
2025-12-22,,,,
2025-12-23,,,,
2025-12-24,,,,
2025-12-26,,,,
2025-12-29,,,,
2025-12-30,,,,
2025-12-31,,,,
2026-01-02,0.20132404,0.35264033,0.27103562,0.17500000
2026-01-05,,,,
2026-01-06,,,,
2026-01-07,,,,
2026-01-08,,,,
2026-01-09,,,,
2026-01-12,,,,
2026-01-13,,,,
2026-01-14,,,,
2026-01-15,,,,
2026-01-16,,,,
2026-01-19,,,,
2026-01-20,,,,
2026-01-21,,,,
2026-01-22,,,,
2026-01-23,,,,
2026-01-26,,,,
2026-01-27,,,,
2026-01-28,,,,
2026-01-29,,,,
2026-01-30,,,,
2026-02-02,0.27150116,0.11577473,0.37679899,0.23592512
2026-02-03,,,,
2026-02-04,,,,
2026-02-05,,,,
2026-02-06,,,,
2026-02-09,,,,
2026-02-10,,,,
2026-02-11,,,,
2026-02-12,,,,
2026-02-13,,,,
2026-02-16,,,,
2026-02-17,,,,
2026-02-18,,,,
2026-02-19,,,,
2026-02-20,,,,
2026-02-23,,,,
2026-02-24,,,,
2026-02-25,,,,
2026-02-26,,,,
2026-02-27,,,,
2026-03-02,0.24172009,0.11684682,0.46642481,0.17500827
2026-03-03,,,,
2026-03-04,,,,
2026-03-05,,,,
2026-03-06,,,,
2026-03-09,,,,
2026-03-10,,,,
2026-03-11,,,,
2026-03-12,,,,
2026-03-13,,,,
2026-03-16,,,,
2026-03-17,,,,
2026-03-18,,,,
2026-03-19,,,,
2026-03-20,,,,
2026-03-23,,,,
2026-03-24,,,,
2026-03-25,,,,
2026-03-26,,,,
2026-03-27,,,,
2026-03-30,,,,
2026-03-31,,,,
2026-04-01,0.27396163,0.19459226,0.35644607,0.17500004
2026-04-02,,,,
2026-04-06,,,,
2026-04-07,,,,
2026-04-08,,,,
2026-04-09,,,,
2026-04-10,,,,
2026-04-13,,,,
2026-04-14,,,,
2026-04-15,,,,
2026-04-16,,,,
2026-04-17,,,,
2026-04-20,,,,
2026-04-21,,,,
2026-04-22,,,,
2026-04-23,,,,
2026-04-24,,,,
2026-04-27,,,,
2026-04-28,,,,
2026-04-29,,,,
2026-04-30,,,,
2026-05-01,0.27716518,0.19951459,0.34832021,0.17500002
2026-05-04,,,,
2026-05-05,,,,
2026-05-06,,,,
2026-05-07,,,,
2026-05-08,,,,
2026-05-11,,,,
2026-05-12,,,,
2026-05-13,,,,
2026-05-14,,,,
2026-05-15,,,,
2026-05-18,,,,
2026-05-19,,,,
2026-05-20,,,,
2026-05-21,,,,
2026-05-22,,,,
2026-05-26,,,,
2026-05-27,,,,
2026-05-28,,,,
2026-05-29,,,,
2026-06-01,0.27608664,0.20338633,0.34552702,0.17500001
2026-06-02,,,,
2026-06-03,,,,
2026-06-04,,,,
2026-06-05,,,,
2026-06-08,,,,
2026-06-09,,,,
2026-06-10,,,,
2026-06-11,,,,
2026-06-12,,,,
2026-06-15,,,,
2026-06-16,,,,
2026-06-17,,,,
2026-06-18,,,,
2026-06-19,,,,
2026-06-22,,,,
2026-06-23,,,,
2026-06-24,,,,
2026-06-25,,,,
2026-06-26,,,,
2026-06-29,,,,
2026-06-30,,,,
