Date;SWDA.L;XLK;IAU;BIL
2023-03-03;;;;
2023-03-06;;;;
2023-03-07;;;;
2023-03-08;;;;
2023-03-09;;;;
2023-03-10;;;;
2023-03-13;;;;
2023-03-14;;;;
2023-03-15;;;;
2023-03-16;;;;
2023-03-17;;;;
2023-03-20;;;;
2023-03-21;;;;
2023-03-22;;;;
2023-03-23;;;;
2023-03-24;;;;
2023-03-27;;;;
2023-03-28;;;;
2023-03-29;;;;
2023-03-30;;;;
2023-03-31;;;;
2023-04-03;0,00000000;0,00356255;0,00562407;0,99081338
2023-04-04;;;;
2023-04-05;;;;
2023-04-06;;;;
2023-04-10;;;;
2023-04-11;;;;
2023-04-12;;;;
2023-04-13;;;;
2023-04-14;;;;
2023-04-17;;;;
2023-04-18;;;;
2023-04-19;;;;
2023-04-20;;;;
2023-04-21;;;;
2023-04-24;;;;
2023-04-25;;;;
2023-04-26;;;;
2023-04-27;;;;
2023-04-28;;;;
2023-05-01;0,00693010;0,00399239;0,00825372;0,98082379
2023-05-02;;;;
2023-05-03;;;;
2023-05-04;;;;
2023-05-05;;;;
2023-05-08;;;;
2023-05-09;;;;
2023-05-10;;;;
2023-05-11;;;;
2023-05-12;;;;
2023-05-15;;;;
2023-05-16;;;;
2023-05-17;;;;
2023-05-18;;;;
2023-05-19;;;;
2023-05-22;;;;
2023-05-23;;;;
2023-05-24;;;;
2023-05-25;;;;
2023-05-26;;;;
2023-05-30;;;;
2023-05-31;;;;
2023-06-01;0,00681461;0,00395085;0,00804559;0,98118895
2023-06-02;;;;
2023-06-05;;;;
2023-06-06;;;;
2023-06-07;;;;
2023-06-08;;;;
2023-06-09;;;;
2023-06-12;;;;
2023-06-13;;;;
2023-06-14;;;;
2023-06-15;;;;
2023-06-16;;;;
2023-06-19;;;;
2023-06-20;;;;
2023-06-21;;;;
2023-06-22;;;;
2023-06-23;;;;
2023-06-26;;;;
2023-06-27;;;;
2023-06-28;;;;
2023-06-29;;;;
2023-06-30;;;;
2023-07-03;0,00689040;0,00395645;0,00804493;0,98110823
2023-07-04;;;;
2023-07-05;;;;
2023-07-06;;;;
2023-07-07;;;;
2023-07-10;;;;
2023-07-11;;;;
2023-07-12;;;;
2023-07-13;;;;
2023-07-14;;;;
2023-07-17;;;;
2023-07-18;;;;
2023-07-19;;;;
2023-07-20;;;;
2023-07-21;;;;
2023-07-24;;;;
2023-07-25;;;;
2023-07-26;;;;
2023-07-27;;;;
2023-07-28;;;;
2023-07-31;;;;
2023-08-01;0,00674408;0,00385488;0,00862977;0,98077128
2023-08-02;;;;
2023-08-03;;;;
2023-08-04;;;;
2023-08-07;;;;
2023-08-08;;;;
2023-08-09;;;;
2023-08-10;;;;
2023-08-11;;;;
2023-08-14;;;;
2023-08-15;;;;
2023-08-16;;;;
2023-08-17;;;;
2023-08-18;;;;
2023-08-21;;;;
2023-08-22;;;;
2023-08-23;;;;
2023-08-24;;;;
2023-08-25;;;;
2023-08-28;;;;
2023-08-29;;;;
2023-08-30;;;;
2023-08-31;;;;
2023-09-01;0,00673298;0,00388545;0,00847456;0,98090702
2023-09-04;;;;
2023-09-05;;;;
2023-09-06;;;;
2023-09-07;;;;
2023-09-08;;;;
2023-09-11;;;;
2023-09-12;;;;
2023-09-13;;;;
2023-09-14;;;;
2023-09-15;;;;
2023-09-18;;;;
2023-09-19;;;;
2023-09-20;;;;
2023-09-21;;;;
2023-09-22;;;;
2023-09-25;;;;
2023-09-26;;;;
2023-09-27;;;;
2023-09-28;;;;
2023-09-29;;;;
2023-10-02;0,00668283;0,00384542;0,00849305;0,98097870
2023-10-03;;;;
2023-10-04;;;;
2023-10-05;;;;
2023-10-06;;;;
2023-10-09;;;;
2023-10-10;;;;
2023-10-11;;;;
2023-10-12;;;;
2023-10-13;;;;
2023-10-16;;;;
2023-10-17;;;;
2023-10-18;;;;
2023-10-19;;;;
2023-10-20;;;;
2023-10-23;;;;
2023-10-24;;;;
2023-10-25;;;;
2023-10-26;;;;
2023-10-27;;;;
2023-10-30;;;;
2023-10-31;;;;
2023-11-01;0,00688127;0,00396152;0,00891802;0,98023920
2023-11-02;;;;
2023-11-03;;;;
2023-11-06;;;;
2023-11-07;;;;
2023-11-08;;;;
2023-11-09;;;;
2023-11-10;;;;
2023-11-13;;;;
2023-11-14;;;;
2023-11-15;;;;
2023-11-16;;;;
2023-11-17;;;;
2023-11-20;;;;
2023-11-21;;;;
2023-11-22;;;;
2023-11-23;;;;
2023-11-24;;;;
2023-11-27;;;;
2023-11-28;;;;
2023-11-29;;;;
2023-11-30;;;;
2023-12-01;0,00683782;0,00393350;0,00876928;0,98045941
2023-12-04;;;;
2023-12-05;;;;
2023-12-06;;;;
2023-12-07;;;;
2023-12-08;;;;
2023-12-11;;;;
2023-12-12;;;;
2023-12-13;;;;
2023-12-14;;;;
2023-12-15;;;;
2023-12-18;;;;
2023-12-19;;;;
2023-12-20;;;;
2023-12-21;;;;
2023-12-22;;;;
2023-12-26;;;;
2023-12-27;;;;
2023-12-28;;;;
2023-12-29;;;;
2024-01-02;0,00670283;0,00385525;0,00893050;0,98051143
2024-01-03;;;;
2024-01-04;;;;
2024-01-05;;;;
2024-01-08;;;;
2024-01-09;;;;
2024-01-10;;;;
2024-01-11;;;;
2024-01-12;;;;
2024-01-15;;;;
2024-01-16;;;;
2024-01-17;;;;
2024-01-18;;;;
2024-01-19;;;;
2024-01-22;;;;
2024-01-23;;;;
2024-01-24;;;;
2024-01-25;;;;
2024-01-26;;;;
2024-01-29;;;;
2024-01-30;;;;
2024-01-31;;;;
2024-02-01;0,00676594;0,00386125;0,00901415;0,98035865
2024-02-02;;;;
2024-02-05;;;;
2024-02-06;;;;
2024-02-07;;;;
2024-02-08;;;;
2024-02-09;;;;
2024-02-12;;;;
2024-02-13;;;;
2024-02-14;;;;
2024-02-15;;;;
2024-02-16;;;;
2024-02-19;;;;
2024-02-20;;;;
2024-02-21;;;;
2024-02-22;;;;
2024-02-23;;;;
2024-02-26;;;;
2024-02-27;;;;
2024-02-28;;;;
2024-02-29;;;;
2024-03-01;0,00671960;0,00387564;0,00921442;0,98019033
2024-03-04;;;;
2024-03-05;;;;
2024-03-06;;;;
2024-03-07;;;;
2024-03-08;;;;
2024-03-11;;;;
2024-03-12;;;;
2024-03-13;;;;
2024-03-14;;;;
2024-03-15;;;;
2024-03-18;;;;
2024-03-19;;;;
2024-03-20;;;;
2024-03-21;;;;
2024-03-22;;;;
2024-03-25;;;;
2024-03-26;;;;
2024-03-27;;;;
2024-03-28;;;;
2024-04-01;0,00673157;0,00388188;0,00925711;0,98012944
2024-04-02;;;;
2024-04-03;;;;
2024-04-04;;;;
2024-04-05;;;;
2024-04-08;;;;
2024-04-09;;;;
2024-04-10;;;;
2024-04-11;;;;
2024-04-12;;;;
2024-04-15;;;;
2024-04-16;;;;
2024-04-17;;;;
2024-04-18;;;;
2024-04-19;;;;
2024-04-22;;;;
2024-04-23;;;;
2024-04-24;;;;
2024-04-25;;;;
2024-04-26;;;;
2024-04-29;;;;
2024-04-30;;;;
2024-05-01;0,00000000;0,00355532;0,00617284;0,99027184
2024-05-02;;;;
2024-05-03;;;;
2024-05-06;;;;
2024-05-07;;;;
2024-05-08;;;;
2024-05-09;;;;
2024-05-10;;;;
2024-05-13;;;;
2024-05-14;;;;
2024-05-15;;;;
2024-05-16;;;;
2024-05-17;;;;
2024-05-20;;;;
2024-05-21;;;;
2024-05-22;;;;
2024-05-23;;;;
2024-05-24;;;;
2024-05-28;;;;
2024-05-29;;;;
2024-05-30;;;;
2024-05-31;;;;
2024-06-03;0,00647680;0,00370783;0,00908562;0,98072974
2024-06-04;;;;
2024-06-05;;;;
2024-06-06;;;;
2024-06-07;;;;
2024-06-10;;;;
2024-06-11;;;;
2024-06-12;;;;
2024-06-13;;;;
2024-06-14;;;;
2024-06-17;;;;
2024-06-18;;;;
2024-06-19;;;;
2024-06-20;;;;
2024-06-21;;;;
2024-06-24;;;;
2024-06-25;;;;
2024-06-26;;;;
2024-06-27;;;;
2024-06-28;;;;
2024-07-01;0,00640845;0,00366870;0,00879152;0,98113133
2024-07-02;;;;
2024-07-03;;;;
2024-07-04;;;;
2024-07-05;;;;
2024-07-08;;;;
2024-07-09;;;;
2024-07-10;;;;
2024-07-11;;;;
2024-07-12;;;;
2024-07-15;;;;
2024-07-16;;;;
2024-07-17;;;;
2024-07-18;;;;
2024-07-19;;;;
2024-07-22;;;;
2024-07-23;;;;
2024-07-24;;;;
2024-07-25;;;;
2024-07-26;;;;
2024-07-29;;;;
2024-07-30;;;;
2024-07-31;;;;
2024-08-01;0,00625681;0,00351418;0,00859641;0,98163260
2024-08-02;;;;
2024-08-05;;;;
2024-08-06;;;;
2024-08-07;;;;
2024-08-08;;;;
2024-08-09;;;;
2024-08-12;;;;
2024-08-13;;;;
2024-08-14;;;;
2024-08-15;;;;
2024-08-16;;;;
2024-08-19;;;;
2024-08-20;;;;
2024-08-21;;;;
2024-08-22;;;;
2024-08-23;;;;
2024-08-26;;;;
2024-08-27;;;;
2024-08-28;;;;
2024-08-29;;;;
2024-08-30;;;;
2024-09-02;0,00601592;0,00341486;0,00853467;0,98203455
2024-09-03;;;;
2024-09-04;;;;
2024-09-05;;;;
2024-09-06;;;;
2024-09-09;;;;
2024-09-10;;;;
2024-09-11;;;;
2024-09-12;;;;
2024-09-13;;;;
2024-09-16;;;;
2024-09-17;;;;
2024-09-18;;;;
2024-09-19;;;;
2024-09-20;;;;
2024-09-23;;;;
2024-09-24;;;;
2024-09-25;;;;
2024-09-26;;;;
2024-09-27;;;;
2024-09-30;;;;
2024-10-01;0,00594645;0,00338610;0,00839024;0,98227721
2024-10-02;;;;
2024-10-03;;;;
2024-10-04;;;;
2024-10-07;;;;
2024-10-08;;;;
2024-10-09;;;;
2024-10-10;;;;
2024-10-11;;;;
2024-10-14;;;;
2024-10-15;;;;
2024-10-16;;;;
2024-10-17;;;;
2024-10-18;;;;
2024-10-21;;;;
2024-10-22;;;;
2024-10-23;;;;
2024-10-24;;;;
2024-10-25;;;;
2024-10-28;;;;
2024-10-29;;;;
2024-10-30;;;;
2024-10-31;;;;
2024-11-01;0,00558136;0,00316217;0,00799703;0,98325944
2024-11-04;;;;
2024-11-05;;;;
2024-11-06;;;;
2024-11-07;;;;
2024-11-08;;;;
2024-11-11;;;;
2024-11-12;;;;
2024-11-13;;;;
2024-11-14;;;;
2024-11-15;;;;
2024-11-18;;;;
2024-11-19;;;;
2024-11-20;;;;
2024-11-21;;;;
2024-11-22;;;;
2024-11-25;;;;
2024-11-26;;;;
2024-11-27;;;;
2024-11-28;;;;
2024-11-29;;;;
2024-12-02;0,00556654;0,00312892;0,00754292;0,98376162
2024-12-03;;;;
2024-12-04;;;;
2024-12-05;;;;
2024-12-06;;;;
2024-12-09;;;;
2024-12-10;;;;
2024-12-11;;;;
2024-12-12;;;;
2024-12-13;;;;
2024-12-16;;;;
2024-12-17;;;;
2024-12-18;;;;
2024-12-19;;;;
2024-12-20;;;;
2024-12-23;;;;
2024-12-24;;;;
2024-12-26;;;;
2024-12-27;;;;
2024-12-30;;;;
2024-12-31;;;;
2025-01-02;0,00574440;0,00308819;0,00748868;0,98367873
2025-01-03;;;;
2025-01-06;;;;
2025-01-07;;;;
2025-01-08;;;;
2025-01-09;;;;
2025-01-10;;;;
2025-01-13;;;;
2025-01-14;;;;
2025-01-15;;;;
2025-01-16;;;;
2025-01-17;;;;
2025-01-20;;;;
2025-01-21;;;;
2025-01-22;;;;
2025-01-23;;;;
2025-01-24;;;;
2025-01-27;;;;
2025-01-28;;;;
2025-01-29;;;;
2025-01-30;;;;
2025-01-31;;;;
2025-02-03;0,00534161;0,00286494;0,00703708;0,98475637
2025-02-04;;;;
2025-02-05;;;;
2025-02-06;;;;
2025-02-07;;;;
2025-02-10;;;;
2025-02-11;;;;
2025-02-12;;;;
2025-02-13;;;;
2025-02-14;;;;
2025-02-17;;;;
2025-02-18;;;;
2025-02-19;;;;
2025-02-20;;;;
2025-02-21;;;;
2025-02-24;;;;
2025-02-25;;;;
2025-02-26;;;;
2025-02-27;;;;
2025-02-28;;;;
2025-03-03;0,00500003;0,00267472;0,00705955;0,98526570
2025-03-04;;;;
2025-03-05;;;;
2025-03-06;;;;
2025-03-07;;;;
2025-03-10;;;;
2025-03-11;;;;
2025-03-12;;;;
2025-03-13;;;;
2025-03-14;;;;
2025-03-17;;;;
2025-03-18;;;;
2025-03-19;;;;
2025-03-20;;;;
2025-03-21;;;;
2025-03-24;;;;
2025-03-25;;;;
2025-03-26;;;;
2025-03-27;;;;
2025-03-28;;;;
2025-03-31;;;;
2025-04-01;0,00463624;0,00252446;0,00693680;0,98590249
2025-04-02;;;;
2025-04-03;;;;
2025-04-04;;;;
2025-04-07;;;;
2025-04-08;;;;
2025-04-09;;;;
2025-04-10;;;;
2025-04-11;;;;
2025-04-14;;;;
2025-04-15;;;;
2025-04-16;;;;
2025-04-17;;;;
2025-04-21;;;;
2025-04-22;;;;
2025-04-23;;;;
2025-04-24;;;;
2025-04-25;;;;
2025-04-28;;;;
2025-04-29;;;;
2025-04-30;;;;
2025-05-01;0,00398013;0,00231914;0,00659039;0,98711033
2025-05-02;;;;
2025-05-05;;;;
2025-05-06;;;;
2025-05-07;;;;
2025-05-08;;;;
2025-05-09;;;;
2025-05-12;;;;
2025-05-13;;;;
2025-05-14;;;;
2025-05-15;;;;
2025-05-16;;;;
2025-05-19;;;;
2025-05-20;;;;
2025-05-21;;;;
2025-05-22;;;;
2025-05-23;;;;
2025-05-27;;;;
2025-05-28;;;;
2025-05-29;;;;
2025-05-30;;;;
2025-06-02;0,00396651;0,00223978;0,00535534;0,98843837
2025-06-03;;;;
2025-06-04;;;;
2025-06-05;;;;
2025-06-06;;;;
2025-06-09;;;;
2025-06-10;;;;
2025-06-11;;;;
2025-06-12;;;;
2025-06-13;;;;
2025-06-16;;;;
2025-06-17;;;;
2025-06-18;;;;
2025-06-19;;;;
2025-06-20;;;;
2025-06-23;;;;
2025-06-24;;;;
2025-06-25;;;;
2025-06-26;;;;
2025-06-27;;;;
2025-06-30;;;;
2025-07-01;0,00353780;0,00200044;0,00447745;0,98998431
2025-07-02;;;;
2025-07-03;;;;
2025-07-04;;;;
2025-07-07;;;;
2025-07-08;;;;
2025-07-09;;;;
2025-07-10;;;;
2025-07-11;;;;
2025-07-14;;;;
2025-07-15;;;;
2025-07-16;;;;
2025-07-17;;;;
2025-07-18;;;;
2025-07-21;;;;
2025-07-22;;;;
2025-07-23;;;;
2025-07-24;;;;
2025-07-25;;;;
2025-07-28;;;;
2025-07-29;;;;
2025-07-30;;;;
2025-07-31;;;;
2025-08-01;0,00322315;0,00182736;0,00387367;0,99107581
2025-08-04;;;;
2025-08-05;;;;
2025-08-06;;;;
2025-08-07;;;;
2025-08-08;;;;
2025-08-11;;;;
2025-08-12;;;;
2025-08-13;;;;
2025-08-14;;;;
2025-08-15;;;;
2025-08-18;;;;
2025-08-19;;;;
2025-08-20;;;;
2025-08-21;;;;
2025-08-22;;;;
2025-08-25;;;;
2025-08-26;;;;
2025-08-27;;;;
2025-08-28;;;;
2025-08-29;;;;
2025-09-01;0,00293639;0,00174917;0,00342284;0,99189161
2025-09-02;;;;
2025-09-03;;;;
2025-09-04;;;;
2025-09-05;;;;
2025-09-08;;;;
2025-09-09;;;;
2025-09-10;;;;
2025-09-11;;;;
2025-09-12;;;;
2025-09-15;;;;
2025-09-16;;;;
2025-09-17;;;;
2025-09-18;;;;
2025-09-19;;;;
2025-09-22;;;;
2025-09-23;;;;
2025-09-24;;;;
2025-09-25;;;;
2025-09-26;;;;
2025-09-29;;;;
2025-09-30;;;;
2025-10-01;0,00259726;0,00149208;0,00275694;0,99315372
2025-10-02;;;;
2025-10-03;;;;
2025-10-06;;;;
2025-10-07;;;;
2025-10-08;;;;
2025-10-09;;;;
2025-10-10;;;;
2025-10-13;;;;
2025-10-14;;;;
2025-10-15;;;;
2025-10-16;;;;
2025-10-17;;;;
2025-10-20;;;;
2025-10-21;;;;
2025-10-22;;;;
2025-10-23;;;;
2025-10-24;;;;
2025-10-27;;;;
2025-10-28;;;;
2025-10-29;;;;
2025-10-30;;;;
2025-10-31;;;;
2025-11-03;0,00155489;0,00122219;0,00196684;0,99525608
2025-11-04;;;;
2025-11-05;;;;
2025-11-06;;;;
2025-11-07;;;;
2025-11-10;;;;
2025-11-11;;;;
2025-11-12;;;;
2025-11-13;;;;
2025-11-14;;;;
2025-11-17;;;;
2025-11-18;;;;
2025-11-19;;;;
2025-11-20;;;;
2025-11-21;;;;
2025-11-24;;;;
2025-11-25;;;;
2025-11-26;;;;
2025-11-27;;;;
2025-11-28;;;;
2025-12-01;0,00157993;0,00123265;0,00196249;0,99522494
2025-12-02;;;;
2025-12-03;;;;
2025-12-04;;;;
2025-12-05;;;;
2025-12-08;;;;
2025-12-09;;;;
2025-12-10;;;;
2025-12-11;;;;
2025-12-12;;;;
2025-12-15;;;;
2025-12-16;;;;
2025-12-17;;;;
2025-12-18;;;;
2025-12-19;;;;
2025-12-22;;;;
2025-12-23;;;;
2025-12-24;;;;
2025-12-26;;;;
2025-12-29;;;;
2025-12-30;;;;
2025-12-31;;;;
2026-01-02;0,00123708;0,00097940;0,00143216;0,99635137
2026-01-05;;;;
2026-01-06;;;;
2026-01-07;;;;
2026-01-08;;;;
2026-01-09;;;;
2026-01-12;;;;
2026-01-13;;;;
2026-01-14;;;;
2026-01-15;;;;
2026-01-16;;;;
2026-01-19;;;;
2026-01-20;;;;
2026-01-21;;;;
2026-01-22;;;;
2026-01-23;;;;
2026-01-26;;;;
2026-01-27;;;;
2026-01-28;;;;
2026-01-29;;;;
2026-01-30;;;;
2026-02-02;0,00116449;0,00090062;0,00128199;0,99665289
2026-02-03;;;;
2026-02-04;;;;
2026-02-05;;;;
2026-02-06;;;;
2026-02-09;;;;
2026-02-10;;;;
2026-02-11;;;;
2026-02-12;;;;
2026-02-13;;;;
2026-02-16;;;;
2026-02-17;;;;
2026-02-18;;;;
2026-02-19;;;;
2026-02-20;;;;
2026-02-23;;;;
2026-02-24;;;;
2026-02-25;;;;
2026-02-26;;;;
2026-02-27;;;;
2026-03-02;0,00127856;0,00095294;0,00121745;0,99655105
2026-03-03;;;;
2026-03-04;;;;
2026-03-05;;;;
2026-03-06;;;;
2026-03-09;;;;
2026-03-10;;;;
2026-03-11;;;;
2026-03-12;;;;
2026-03-13;;;;
2026-03-16;;;;
2026-03-17;;;;
2026-03-18;;;;
2026-03-19;;;;
2026-03-20;;;;
2026-03-23;;;;
2026-03-24;;;;
2026-03-25;;;;
2026-03-26;;;;
2026-03-27;;;;
2026-03-30;;;;
2026-03-31;;;;
2026-04-01;0,00088840;0,00066027;0,00075645;0,99769488
2026-04-02;;;;
2026-04-06;;;;
2026-04-07;;;;
2026-04-08;;;;
2026-04-09;;;;
2026-04-10;;;;
2026-04-13;;;;
2026-04-14;;;;
2026-04-15;;;;
2026-04-16;;;;
2026-04-17;;;;
2026-04-20;;;;
2026-04-21;;;;
2026-04-22;;;;
2026-04-23;;;;
2026-04-24;;;;
2026-04-27;;;;
2026-04-28;;;;
2026-04-29;;;;
2026-04-30;;;;
2026-05-01;0,00063506;0,00047335;0,00053648;0,99835511
2026-05-04;;;;
2026-05-05;;;;
2026-05-06;;;;
2026-05-07;;;;
2026-05-08;;;;
2026-05-11;;;;
2026-05-12;;;;
2026-05-13;;;;
2026-05-14;;;;
2026-05-15;;;;
2026-05-18;;;;
2026-05-19;;;;
2026-05-20;;;;
2026-05-21;;;;
2026-05-22;;;;
2026-05-26;;;;
2026-05-27;;;;
2026-05-28;;;;
2026-05-29;;;;
2026-06-01;0,00076294;0,00055670;0,00062791;0,99805245
2026-06-02;;;;
2026-06-03;;;;
2026-06-04;;;;
2026-06-05;;;;
2026-06-08;;;;
2026-06-09;;;;
2026-06-10;;;;
2026-06-11;;;;
2026-06-12;;;;
2026-06-15;;;;
2026-06-16;;;;
2026-06-17;;;;
2026-06-18;;;;
2026-06-19;;;;
2026-06-22;;;;
2026-06-23;;;;
2026-06-24;;;;
2026-06-25;;;;
2026-06-26;;;;
2026-06-29;;;;
2026-06-30;;;;
